"status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x969805907960979456",2018-03-03 05:25:21,"x261736294","ElizbethLManess","RT @FoxNews: New Mexico boy, 9, with flu-like symptoms diagnosed with rodent-carried Hantavirus https://t.co/vp48iNb5iY","Twitter for iPhone",,,,FALSE,TRUE,0,173,,,"foxnews.com/health/2018/03…","https://t.co/vp48iNb5iY","http://www.foxnews.com/health/2018/03/02/new-mexico-boy-9-with-flu-like-symptoms-diagnosed-with-rodent-carried-hantavirus.html",,,,,,,,,"x1367531","FoxNews","en",,,"x969711200341823493","New Mexico boy, 9, with flu-like symptoms diagnosed with rodent-carried Hantavirus https://t.co/vp48iNb5iY",,,,,,,,,
"x969805843075076098",2018-03-03 05:25:05,"x3082895862","jeffstes","RT @NBCNews: FLU SEASON IS NOT OVER YET: Three states had minimal influenza activity, but illnesses are still widespread across much of the…","Twitter for iPhone",,,,FALSE,TRUE,0,66,,,,,,,,,,,,,,"x14173315","NBCNews","en",,,"x969770735450443776","FLU SEASON IS NOT OVER YET: Three states had minimal influenza activity, but illnesses are still widespread across much of the country. 

Read more: https://t.co/xP2StZwpl1 https://t.co/ockVU4SGlc",,,,,,,,,
"x969805805825544192",2018-03-03 05:24:56,"x1069499809","Shanasummers22","This flu is gonna kill me, if anyone wants to send a care package my way I’d be so grateful <U+2764><U+FE0F><f0><U+009F><U+0098><U+0093>","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x969805788494483456",2018-03-03 05:24:52,"x915663950124953600","Harley_Writes","It is the flu btws <f0><U+009F><U+0099><U+0083> https://t.co/kL4JdWCIZ5","Twitter for Android",,,,TRUE,FALSE,0,0,,,"twitter.com/Harley_Writes/…","https://t.co/kL4JdWCIZ5","https://twitter.com/Harley_Writes/status/968720619494871040",,,,,,,,,,,"en","x968720619494871040","Chicken nuggets how do you know if you have the flu? <f0><U+009F><U+0098><U+0093><f0><U+009F><U+00A4><U+0092><f0><U+009F><U+0098><U+00B7>",,,,,,,,,,,
"x969805786649120769",2018-03-03 05:24:52,"x2924981954","Salty_Buckeye","RT @RapSheet: This is not good. The flu is going around the Combine and #OSU DL Tyquan Lewis is among those who have it. He may not be able…","Twitter for iPhone",,,,FALSE,TRUE,0,409,"OSU",,,,,,,,,,,,,"x16403943","RapSheet","en",,,"x969772281164632064","This is not good. The flu is going around the Combine and #OSU DL Tyquan Lewis is among those who have it. He may not be able to participate in drills.",,,,,,,,,
"x969805566339174400",2018-03-03 05:23:59,"x3075617809","football_ortiz","RT @RapSheet: This is not good. The flu is going around the Combine and #OSU DL Tyquan Lewis is among those who have it. He may not be able…","Twitter Lite",,,,FALSE,TRUE,0,409,"OSU",,,,,,,,,,,,,"x16403943","RapSheet","en",,,"x969772281164632064","This is not good. The flu is going around the Combine and #OSU DL Tyquan Lewis is among those who have it. He may not be able to participate in drills.",,,,,,,,,
"x969805523888435200",2018-03-03 05:23:49,"x201582621","TabakRules","@sportstalkmatt I suspect the whole team got hit hard by the flu. Even players who were active have been off.","Twitter for iPhone","x969805309425299457","x23615985","sportstalkmatt",FALSE,FALSE,2,0,,,,,,,,,,,,,,"x23615985","sportstalkmatt","en",,,,,"https://api.twitter.com/1.1/geo/id/300bcc6e23a88361.json","Seattle","Seattle, WA","city","United States","US",,,"-122.436232 -122.2249728 -122.2249728 -122.436232 47.4953154 47.4953154 47.734319 47.734319"
"x969805454267371520",2018-03-03 05:23:33,"x122189070","Bemundolack","My psych tried to give me a new sleep med and all it seems to do is make me feel like I have the flu and that I'm slipping off of reality.","Twitter Web Client",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x969805443257126912",2018-03-03 05:23:30,"x14973967","LFE","RT @tsamXXX: Next up on otter spam it's  another Mik! Coming off the heels of a pretty bad flu I needed to do  some warmups to get back in…","Flamingo for Android",,,,FALSE,TRUE,0,35,,,,,,,,,,,,,,"x34587125","tsamXXX","en",,,"x969769092067528704","Next up on otter spam it's  another Mik! Coming off the heels of a pretty bad flu I needed to do  some warmups to get back in the game and this came out. 

I liked it.

Support me at https://t.co/R9DoeooBIw so I can do more color tests on cuties https://t.co/AJsnXfENQl",,,,,,,,,
"x969805441638260736",2018-03-03 05:23:30,"x22844473","onedankmom","@CandiceAiston Sheeeit not the flu?! My fam got it but I managed to just get strep. I’d rather have a sprained ankle than any illness with vomiting.","Twitter for iPhone","x969770363637850112","x18337740","CandiceAiston",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x18337740","CandiceAiston","en",,,,,,,,,,,,,
"x969805430414368768",2018-03-03 05:23:27,"x748184616536838144","aiden_bowles","RT @RapSheet: This is not good. The flu is going around the Combine and #OSU DL Tyquan Lewis is among those who have it. He may not be able…","Twitter for Android",,,,FALSE,TRUE,0,409,"OSU",,,,,,,,,,,,,"x16403943","RapSheet","en",,,"x969772281164632064","This is not good. The flu is going around the Combine and #OSU DL Tyquan Lewis is among those who have it. He may not be able to participate in drills.",,,,,,,,,
"x969805406150172672",2018-03-03 05:23:21,"x25144145","LAFDtalk","RT @CDCFlu: Flu activity is down significantly for the second consecutive week, but activity will likely continue for several more weeks. M…","Twitter Web Client",,,,FALSE,TRUE,0,50,,,,,,,,,,,,,,"x16616061","CDCFlu","en",,,"x969620950504361986","Flu activity is down significantly for the second consecutive week, but activity will likely continue for several more weeks. More from the Week 8 #FluView report: https://t.co/To4m34xyeh https://t.co/qnK8YS7jKx",,,,,,,,,
"x969805306720149505",2018-03-03 05:22:57,"x634380104","BlueflameHugh","RT @sblackmoore: Virgo: Today when you scream into the void, the void will politely ask that you keep it down, as it isn't feeling well and…","Twitter for Android",,,,FALSE,TRUE,0,47,,,,,,,,,,,,,,"x15047384","sblackmoore","en",,,"x969592577585393664","Virgo: Today when you scream into the void, the void will politely ask that you keep it down, as it isn't feeling well and needs some rest. This flu going around, you know.",,,,,,,,,
"x969805275241893889",2018-03-03 05:22:50,"x133378751","iBoldNews","New Mexico boy, 9, with flu-like symptoms diagnosed with rodent-carried Hantavirus https://t.co/O6QDsjvM6e https://t.co/1NzUp2pwSW","WordPress.com",,,,FALSE,FALSE,0,0,,,"w-e-a-t-h-e-r-s.com/new-mexico-boy…","https://t.co/O6QDsjvM6e","http://w-e-a-t-h-e-r-s.com/new-mexico-boy-9-with-flu-like-symptoms-diagnosed-with-rodent-carried-hantavirus/","http://pbs.twimg.com/media/DXVwwfuU0AAkLLa.jpg","https://t.co/1NzUp2pwSW","https://twitter.com/iBoldNews/status/969805275241893889/photo/1","photo","http://pbs.twimg.com/media/DXVwwfuU0AAkLLa.jpg","https://t.co/1NzUp2pwSW","https://twitter.com/iBoldNews/status/969805275241893889/photo/1",,,,"en",,,,,,,,,,,,,
"x969805247836143616",2018-03-03 05:22:43,"x4920952179","PortlandPatch","Flu Activity Increases In Most States; Oregon Sees Slow Down https://t.co/6XZjmbK6U1 https://t.co/4Duv0iXeBM","dlvr.it",,,,FALSE,FALSE,0,0,,,"dlvr.it/QJXVLw","https://t.co/6XZjmbK6U1","http://dlvr.it/QJXVLw","http://pbs.twimg.com/media/DXVwu6UV4AUzbSN.jpg","https://t.co/4Duv0iXeBM","https://twitter.com/PortlandPatch/status/969805247836143616/photo/1","photo","http://pbs.twimg.com/media/DXVwu6UV4AUzbSN.jpg","https://t.co/4Duv0iXeBM","https://twitter.com/PortlandPatch/status/969805247836143616/photo/1",,,,"en",,,,,,,,,,,,,
"x969805229502935040",2018-03-03 05:22:39,"x859534097668067330","noel_lapointe","RT @EverydayHealth: When you have bronchitis, your airways are inflamed and coated with thick mucus. These 8 home remedies can ease coughin…","Twitter for iPad",,,,FALSE,TRUE,0,16,,,,,,,,,,,,,,"x17393790","EverydayHealth","en",,,"x969797283041763329","When you have bronchitis, your airways are inflamed and coated with thick mucus. These 8 home remedies can ease coughing and wheezing: https://t.co/Gt1jD91HZJ https://t.co/WKafnPWfH2",,,,,,,,,
"x969805113232633856",2018-03-03 05:22:11,"x178612310","AmandaCameron83","@jillianharris Hope Justin gets over the flu soon!! <f0><U+009F><U+0091><U+008D><f0><U+009F><U+00A4><U+009E>","Twitter for Android","x969694068975591424","x96610271","jillianharris",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x96610271","jillianharris","en",,,,,,,,,,,,,
"x969805107163475968",2018-03-03 05:22:10,"x3316552790","StanIggs","I have the flu but I'm getting McDonalds chicken nuggets omg fat","Twitter for Android",,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x969805091875237889",2018-03-03 05:22:06,"x364490633","Crismiss_","""Fuck your flu shot, I got jameson"" ...welcome to secaucus","Twitter for iPhone",,,,FALSE,FALSE,19,2,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x969805000665976832",2018-03-03 05:21:44,"x519767002","tt85207533","RT @OrganicLiveFood: St Johns Wort can fight #depression, #influenza n HIV n #Garlic is known 4its anti-fungal n #antibacterial properties…","Twitter for iPhone",,,,FALSE,TRUE,0,12,"depression influenza Garlic antibacterial",,,,,,,,,,,,,"x444378105","OrganicLiveFood","en",,,"x969739209748701185","St Johns Wort can fight #depression, #influenza n HIV n #Garlic is known 4its anti-fungal n #antibacterial properties https://t.co/72T8xCWsEu",,,,,,,,,
"x969804993489526789",2018-03-03 05:21:43,"x2568577971","AMalegrooming","RT @OrganicLiveFood: St Johns Wort can fight #depression, #influenza n HIV n #Garlic is known 4its anti-fungal n #antibacterial properties…","Twitter for iPhone",,,,FALSE,TRUE,0,12,"depression influenza Garlic antibacterial",,,,,,,,,,,,,"x444378105","OrganicLiveFood","en",,,"x969739209748701185","St Johns Wort can fight #depression, #influenza n HIV n #Garlic is known 4its anti-fungal n #antibacterial properties https://t.co/72T8xCWsEu",,,,,,,,,
"x969804982445801475",2018-03-03 05:21:40,"x4891614226","ttm0710","RT @OrganicLiveFood: St Johns Wort can fight #depression, #influenza n HIV n #Garlic is known 4its anti-fungal n #antibacterial properties…","Twitter for iPhone",,,,FALSE,TRUE,0,12,"depression influenza Garlic antibacterial",,,,,,,,,,,,,"x444378105","OrganicLiveFood","en",,,"x969739209748701185","St Johns Wort can fight #depression, #influenza n HIV n #Garlic is known 4its anti-fungal n #antibacterial properties https://t.co/72T8xCWsEu",,,,,,,,,
"x969804824672948224",2018-03-03 05:21:02,"x897239298973552641","waltersv00","RT @MayaHealthFit: The Most Powerful Herb That Destroys Strep, Herpes, Candida, and Flu Virus https://t.co/rYS49IiROU MayaWebWorld https://…","Twitter Web Client",,,,FALSE,TRUE,0,1,,,"ift.tt/2EsnV56","https://t.co/rYS49IiROU","http://ift.tt/2EsnV56",,,,,,,,,"x938846997993349120","MayaHealthFit","en",,,"x958744228640841729","The Most Powerful Herb That Destroys Strep, Herpes, Candida, and Flu Virus https://t.co/rYS49IiROU MayaWebWorld https://t.co/tJrrr7yirg",,,,,,,,,
"x969804787482005504",2018-03-03 05:20:54,"x137437183","wokekrain","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https…","Twitter for iPhone",,,,FALSE,TRUE,0,81412,,,,,,,,,,,,,,"x91033402","TerryTorro","en",,,"x964142117877616641","CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https://t.co/VIC356hw0r",,,,,,,,,
"x969804768066486272",2018-03-03 05:20:49,"x244418150","Makeklairelaugh","ya girl got the flu <f0><U+009F><U+0098><U+00AD><f0><U+009F><U+0098><U+00AD><f0><U+009F><U+0098><U+00AD><f0><U+009F><U+0098><U+00AD><f0><U+009F><U+0098><U+00AD><f0><U+009F><U+0092><U+0080> I am in immense pain rn","Twitter for iPhone",,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x969804699779055616",2018-03-03 05:20:33,"x774805413854220288","NelsonKanoa","RT @nypost: Worst of flu season is finally over https://t.co/265cLBeutg https://t.co/Z81pDGQ4F4","Twitter for Android",,,,FALSE,TRUE,0,13,,,"nyp.st/2Fa7U34","https://t.co/265cLBeutg","http://nyp.st/2Fa7U34","http://pbs.twimg.com/media/DXVryeSW0AAcLq4.jpg","https://t.co/Z81pDGQ4F4","https://twitter.com/nypost/status/969799811850473472/photo/1","photo","http://pbs.twimg.com/media/DXVryeSW0AAcLq4.jpg","https://t.co/Z81pDGQ4F4","https://twitter.com/nypost/status/969799811850473472/photo/1",,"x17469289","nypost","en",,,"x969799811850473472","Worst of flu season is finally over https://t.co/265cLBeutg https://t.co/Z81pDGQ4F4",,,,,,,,,
"x969804630220779520",2018-03-03 05:20:16,"x398405136","christinee1997","I have the flu and was watching tv so my brother decided to plastic wrap the tv remote... https://t.co/9HWOpen9wn","Twitter for iPhone",,,,FALSE,FALSE,8,0,,,,,,"http://pbs.twimg.com/media/DXVwKzXX0AAF4Md.jpg","https://t.co/9HWOpen9wn","https://twitter.com/christinee1997/status/969804630220779520/photo/1","photo","http://pbs.twimg.com/media/DXVwKzXX0AAF4Md.jpg","https://t.co/9HWOpen9wn","https://twitter.com/christinee1997/status/969804630220779520/photo/1",,,,"en",,,,,"https://api.twitter.com/1.1/geo/id/011cf5dd7fb8da8a.json","Millersville","Millersville, MD","city","United States","US",,,"-76.668811 -76.631066 -76.631066 -76.668811 39.037684 39.037684 39.064869 39.064869"
"x969804620603080704",2018-03-03 05:20:14,"x37519835","Vinopal","Brain might suffer from flu along with the rest of the body, mouse study finds https://t.co/uLer8bPV88","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,"sbne.ws/r/zb8h","https://t.co/uLer8bPV88","http://sbne.ws/r/zb8h",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969804620406063106",2018-03-03 05:20:14,"x23618466","wbaltv11","Flu season has 'definitely peaked,' CDC says https://t.co/CzHDEpaRrt https://t.co/9uuwehbLrq","trueAnthem",,,,FALSE,FALSE,0,0,,,"bit.ly/2F7JnA3","https://t.co/CzHDEpaRrt","http://bit.ly/2F7JnA3","http://pbs.twimg.com/media/DXVwKPMVQAAXZiQ.jpg","https://t.co/9uuwehbLrq","https://twitter.com/wbaltv11/status/969804620406063106/photo/1","photo","http://pbs.twimg.com/media/DXVwKPMVQAAXZiQ.jpg","https://t.co/9uuwehbLrq","https://twitter.com/wbaltv11/status/969804620406063106/photo/1",,,,"en",,,,,,,,,,,,,
"x969804587619291137",2018-03-03 05:20:06,"x16409468","amarilloglobe","Worst of bad US flu season is over as illnesses decline - https://t.co/1FRJNeaSVB https://t.co/tbKjvLVqSF","SocialNewsDesk",,,,FALSE,FALSE,0,0,,,"bit.ly/2F6K24z","https://t.co/1FRJNeaSVB","http://bit.ly/2F6K24z","http://pbs.twimg.com/media/DXVwHWBUQAAfdXh.jpg","https://t.co/tbKjvLVqSF","https://twitter.com/amarilloglobe/status/969804587619291137/photo/1","photo","http://pbs.twimg.com/media/DXVwHWBUQAAfdXh.jpg","https://t.co/tbKjvLVqSF","https://twitter.com/amarilloglobe/status/969804587619291137/photo/1",,,,"en",,,,,,,,,,,,,
"x969804552525447168",2018-03-03 05:19:58,"x418362903","yughyunn","RT @RilakkumaUS: In Asia, we wear these masks if we are sick so we don't get others ill! Also, some people wear them even if they're health…","Twitter for iPhone",,,,FALSE,TRUE,0,37,,,,,,,,,,,,,,"x2203843442","RilakkumaUS","en",,,"x969764862027972608","In Asia, we wear these masks if we are sick so we don't get others ill! Also, some people wear them even if they're healthy to protect themselves from germs especially in flu season! It's not scary, right? Korilakkuma doesn't mind <f0><U+009F><U+0098><U+0081> https://t.co/uo46s46hFL",,,,,,,,,
"x969804381532061697",2018-03-03 05:19:17,"x129285645","Trilla_Vanillaa","J balvin is in time square and I’m in bed w the flu so I can’t go find him #whythisweekend #thisisanightmare","Twitter for iPhone",,,,FALSE,FALSE,2,0,"whythisweekend thisisanightmare",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x969804333649932288",2018-03-03 05:19:05,"x334096471","_TeamBree","Hate it when I feel good all day but as soon as my head touches the pillow, I feel like I have the freaking flu or something <f0><U+009F><U+0099><U+0084>","Twitter for iPhone",,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x969804136651751424",2018-03-03 05:18:18,"x294830244","showseer","@MississippiStud Lavender Flu https://t.co/V1ZJLcJ8A3","Twitter for Android",,"x40046224","MississippiStud",FALSE,FALSE,1,0,,,,,,"http://pbs.twimg.com/media/DXVvsWuV4AA9ZmZ.jpg","https://t.co/V1ZJLcJ8A3","https://twitter.com/showseer/status/969804136651751424/photo/1","photo","http://pbs.twimg.com/media/DXVvsWuV4AA9ZmZ.jpg","https://t.co/V1ZJLcJ8A3","https://twitter.com/showseer/status/969804136651751424/photo/1",,"x40046224","MississippiStud","da",,,,,,,,,,,,,
"x969804019194564609",2018-03-03 05:17:50,"x98977973","AngePRpro","RT @HelenBranswell: Was flu vaccine produced in cell culture more protective this year than standard vaccine produced in eggs? The Army may…","Twitter Web Client",,,,FALSE,TRUE,0,28,,,,,,,,,,,,,,"x28838219","HelenBranswell","en",,,"x969591444104151041","Was flu vaccine produced in cell culture more protective this year than standard vaccine produced in eggs? The Army may have the answer. https://t.co/yBJmPJ3UgD",,,,,,,,,
"x969803868786905089",2018-03-03 05:17:15,"x780534859697524737","yugsuh","RT @RilakkumaUS: In Asia, we wear these masks if we are sick so we don't get others ill! Also, some people wear them even if they're health…","Twitter for iPhone",,,,FALSE,TRUE,0,37,,,,,,,,,,,,,,"x2203843442","RilakkumaUS","en",,,"x969764862027972608","In Asia, we wear these masks if we are sick so we don't get others ill! Also, some people wear them even if they're healthy to protect themselves from germs especially in flu season! It's not scary, right? Korilakkuma doesn't mind <f0><U+009F><U+0098><U+0081> https://t.co/uo46s46hFL",,,,,,,,,
"x969803816446103557",2018-03-03 05:17:02,"x891471679544856576","RedCook1980","RT @ABC7Chicago: Teen diagnosed with flu winds up battling Stage 4 cancer, cyberbully https://t.co/zlJs3LNtOB https://t.co/12v3mapL5J","Twitter for Android",,,,FALSE,TRUE,0,4,,,"abc7.ws/2FiDv68","https://t.co/zlJs3LNtOB","http://abc7.ws/2FiDv68","http://pbs.twimg.com/media/DXVrSU9WkAEzFDA.jpg","https://t.co/12v3mapL5J","https://twitter.com/ABC7Chicago/status/969799259871744001/photo/1","photo","http://pbs.twimg.com/media/DXVrSU9WkAEzFDA.jpg","https://t.co/12v3mapL5J","https://twitter.com/ABC7Chicago/status/969799259871744001/photo/1",,"x17028405","ABC7Chicago","en",,,"x969799259871744001","Teen diagnosed with flu winds up battling Stage 4 cancer, cyberbully https://t.co/zlJs3LNtOB https://t.co/12v3mapL5J",,,,,,,,,
"x969803745767886849",2018-03-03 05:16:45,"x387200859","TimVetrov","RT @ScienceNews: A month after getting the flu, mice had signs of brain damage and memory trouble. https://t.co/VuS9I6pI4K","Twitter for Android",,,,FALSE,TRUE,0,58,,,"ow.ly/vIfs30iJ8ij","https://t.co/VuS9I6pI4K","http://ow.ly/vIfs30iJ8ij",,,,,,,,,"x19402238","ScienceNews","en",,,"x969724109541249025","A month after getting the flu, mice had signs of brain damage and memory trouble. https://t.co/VuS9I6pI4K",,,,,,,,,
"x969803717234044928",2018-03-03 05:16:38,"x4711809135","yfn_deejaye","That’s why ole girl got the flu now <f0><U+009F><U+0098><U+0082> https://t.co/I8EfECeact","Twitter for iPhone",,,,TRUE,FALSE,1,0,,,"twitter.com/maaimaaaii/sta…","https://t.co/I8EfECeact","https://twitter.com/maaimaaaii/status/969783436838948864",,,,,,,,,,,"en","x969783436838948864","that outside dick keep them hoes sick!",,,,,,,,,,,
"x969803706995757061",2018-03-03 05:16:36,"x291504739","KaradurAtani001","RT @RilakkumaUS: In Asia, we wear these masks if we are sick so we don't get others ill! Also, some people wear them even if they're health…","Twitter for iPhone",,,,FALSE,TRUE,0,37,,,,,,,,,,,,,,"x2203843442","RilakkumaUS","en",,,"x969764862027972608","In Asia, we wear these masks if we are sick so we don't get others ill! Also, some people wear them even if they're healthy to protect themselves from germs especially in flu season! It's not scary, right? Korilakkuma doesn't mind <f0><U+009F><U+0098><U+0081> https://t.co/uo46s46hFL",,,,,,,,,
"x969803705179504642",2018-03-03 05:16:36,"x551989996","LemonKiwi_","@chhopsky @esportsdoug I got gamer flu, didn’t even get to cast much lol","Twitter for iPhone","x969803239150399489","x14394076","chhopsky",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x14394076 193394394","chhopsky esportsdoug","en",,,,,,,,,,,,,
"x969803687089537024",2018-03-03 05:16:31,"x14270447","andrewfader","Flu has 'definitely peaked' for the season https://t.co/0VgGAvsydT","Twitter for Android",,,,FALSE,FALSE,0,0,,,"cnn.com/2018/03/02/hea…","https://t.co/0VgGAvsydT","https://www.cnn.com/2018/03/02/health/flu-weekly-numbers-march-2-cdc/index.html",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969803582399746048",2018-03-03 05:16:06,"x62169540","IndianapolisCP","Flu-related deaths in Indiana are still climbing https://t.co/2fI0pY6gz1","Indianapolis Now",,,,FALSE,FALSE,0,0,,,"theindychannel.com/news/local-new…","https://t.co/2fI0pY6gz1","https://www.theindychannel.com/news/local-news/indianapolis/indianas-244-flu-related-deaths-include-3-kids-4-or-younger",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969803550711795712",2018-03-03 05:15:59,"x795068527","RealJevJev","RT @RapSheet: This is not good. The flu is going around the Combine and #OSU DL Tyquan Lewis is among those who have it. He may not be able…","Twitter for iPhone",,,,FALSE,TRUE,0,409,"OSU",,,,,,,,,,,,,"x16403943","RapSheet","en",,,"x969772281164632064","This is not good. The flu is going around the Combine and #OSU DL Tyquan Lewis is among those who have it. He may not be able to participate in drills.",,,,,,,,,
"x969803538028052480",2018-03-03 05:15:56,"x2840982544","newsacom","The end is near: Flu has 'definitely peaked' for the 2017-18 season https://t.co/R7ZXeRjZTp https://t.co/67PILDoivn","dlvr.it",,,,FALSE,FALSE,0,0,,,"dlvr.it/QJXT1F","https://t.co/R7ZXeRjZTp","http://dlvr.it/QJXT1F","http://pbs.twimg.com/media/DXVvLXjVMAAXoHn.jpg","https://t.co/67PILDoivn","https://twitter.com/newsacom/status/969803538028052480/photo/1","photo","http://pbs.twimg.com/media/DXVvLXjVMAAXoHn.jpg","https://t.co/67PILDoivn","https://twitter.com/newsacom/status/969803538028052480/photo/1",,,,"en",,,,,,,,,,,,,
"x969803408336138240",2018-03-03 05:15:25,"x928934761","HealthyWrld","The end is near: Flu has 'definitely peaked' for the 2017-18 season - https://t.co/TlpBfkNNNI https://t.co/ayPV1UP9VH https://t.co/HxiZt4r1lC","Twitter for Mac",,,,FALSE,FALSE,3,0,,,"wtvr.com goo.gl/ibH8NV","https://t.co/TlpBfkNNNI https://t.co/ayPV1UP9VH","http://wtvr.com https://goo.gl/ibH8NV","http://pbs.twimg.com/media/DXVvDx9X0AUkpXU.jpg","https://t.co/HxiZt4r1lC","https://twitter.com/HealthyWrld/status/969803408336138240/photo/1","photo","http://pbs.twimg.com/media/DXVvDx9X0AUkpXU.jpg","https://t.co/HxiZt4r1lC","https://twitter.com/HealthyWrld/status/969803408336138240/photo/1",,,,"en",,,,,,,,,,,,,
"x969803312399831041",2018-03-03 05:15:02,"x3103892153","MaijaLipasti","RT @nypost: Worst of flu season is finally over https://t.co/265cLBeutg https://t.co/Z81pDGQ4F4","Twitter for Android",,,,FALSE,TRUE,0,13,,,"nyp.st/2Fa7U34","https://t.co/265cLBeutg","http://nyp.st/2Fa7U34","http://pbs.twimg.com/media/DXVryeSW0AAcLq4.jpg","https://t.co/Z81pDGQ4F4","https://twitter.com/nypost/status/969799811850473472/photo/1","photo","http://pbs.twimg.com/media/DXVryeSW0AAcLq4.jpg","https://t.co/Z81pDGQ4F4","https://twitter.com/nypost/status/969799811850473472/photo/1",,"x17469289","nypost","en",,,"x969799811850473472","Worst of flu season is finally over https://t.co/265cLBeutg https://t.co/Z81pDGQ4F4",,,,,,,,,
"x969803289947590656",2018-03-03 05:14:57,"x21635660","hockeyphreak","RT @6thSens: The Vegas flu is overblown.","Twitter Web Client",,,,FALSE,TRUE,0,3,,,,,,,,,,,,,,"x58553055","6thSens","en",,,"x969789506944688129","The Vegas flu is overblown.",,,,,,,,,
"x969803272822382592",2018-03-03 05:14:52,"x750853141759979520","StevenGadzinsk1","@DalinPaur @GET4208 That's odd, maybe she has the flu or something.","Twitter Web Client","x969737789867790336","x777243721238654976","DalinPaur",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x777243721238654976 825762257434976256","DalinPaur GET4208","en",,,,,,,,,,,,,
"x969803228299882496",2018-03-03 05:14:42,"x3813797597","L_Federowicz","RT @AAPNews: CDC: 114 children have died from flu, but activity is decreasing. https://t.co/NAfwNKCRmT https://t.co/Qpr9NFOb0t","Twitter for Android",,,,FALSE,TRUE,0,12,,,"ow.ly/XDAP30iIR6a","https://t.co/NAfwNKCRmT","http://ow.ly/XDAP30iIR6a","http://pbs.twimg.com/media/DXTlqCfUMAEKkdE.jpg","https://t.co/Qpr9NFOb0t","https://twitter.com/AAPNews/status/969652332572172288/photo/1","photo","http://pbs.twimg.com/media/DXTlqCfUMAEKkdE.jpg","https://t.co/Qpr9NFOb0t","https://twitter.com/AAPNews/status/969652332572172288/photo/1",,"x26903206","AAPNews","en",,,"x969652332572172288","CDC: 114 children have died from flu, but activity is decreasing. https://t.co/NAfwNKCRmT https://t.co/Qpr9NFOb0t",,,,,,,,,
"x969803180518330368",2018-03-03 05:14:30,"x732061744756097024","Tribune_Health","New Mexico boy, 9, with flu-like symptoms diagnosed with rodent-carried Hantavirus - Fox News https://t.co/hSuXbkZ1NL","IFTTT",,,,FALSE,FALSE,0,0,,,"bit.ly/2I1ojZs","https://t.co/hSuXbkZ1NL","http://bit.ly/2I1ojZs",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969803147790245888",2018-03-03 05:14:23,"x3370367414","NewsChannelNYC","Worst of flu season is finally over: The worst of the nation’s nasty flu season is finally over… https://t.co/h5JGyguCyp https://t.co/DavC4LaSLE","Google",,,,FALSE,FALSE,0,0,,,"goo.gl/fb/ZugiQX bitly.com/2sjBBbW","https://t.co/h5JGyguCyp https://t.co/DavC4LaSLE","https://goo.gl/fb/ZugiQX http://bitly.com/2sjBBbW",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969803077527179265",2018-03-03 05:14:06,"x861682911967313921","WomanSBuzz","Willie Nelson cancels February tour dates due to the flu https://t.co/tmAMO2gZgf","wsbuzz.com",,,,FALSE,FALSE,0,0,,,"goo.gl/x2t3KH","https://t.co/tmAMO2gZgf","https://goo.gl/x2t3KH",,,,,,,,,,,"en",,,,,,,,,,,,,
