"status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x969920499345248256",2018-03-03 13:00:41,"x92537795","AVMAJournals","A National Institutes of Health grant of just over $2 million is helping a @KState veterinary researcher investigate ways of curtailing the influenza threat from bats, the university announced in January https://t.co/dnx6e0zNgF https://t.co/2lCQGSUx0N","Buffer",,,,FALSE,FALSE,4,3,,,"jav.ma/2CpeLb9","https://t.co/dnx6e0zNgF","http://jav.ma/2CpeLb9","http://pbs.twimg.com/media/DXXZjbYWkAAlKnk.jpg","https://t.co/2lCQGSUx0N","https://twitter.com/AVMAJournals/status/969920499345248256/photo/1","photo","http://pbs.twimg.com/media/DXXZjbYWkAAlKnk.jpg","https://t.co/2lCQGSUx0N","https://twitter.com/AVMAJournals/status/969920499345248256/photo/1",,"x48808600","KState","en",,,,,,,,,,,,,
"x969920100882030593",2018-03-03 12:59:06,"x39047949","kylejnorton","The Magic of Camellia Sinensis Leaves: Green Tea in Expression of Anti Influenza Activity https://t.co/QGO0lUOPe7","Twitter Web Client",,,,FALSE,FALSE,1,0,,,"kylejnorton.blogspot.ca/2018/03/the-ma…","https://t.co/QGO0lUOPe7","https://kylejnorton.blogspot.ca/2018/03/the-magic-of-camellia-sinensis-leaves.html",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969919823898529793",2018-03-03 12:58:00,"x2707946827","ABLOrgHealth","At the doctor’s office, expect better, more reliable #flu tests https://t.co/MbRA8eFQeh via @WSJ #healthcare #influenza","Twitter Web Client",,,,FALSE,FALSE,0,0,"flu healthcare influenza",,"wsj.com/articles/at-th…","https://t.co/MbRA8eFQeh","https://www.wsj.com/articles/at-the-doctors-office-expect-better-more-reliable-flu-tests-1519473601",,,,,,,,,"x3108351","WSJ","en",,,,,,,,,,,,,
"x969919518784049152",2018-03-03 12:56:48,"x283357715","albertori06","RT @Salud_Hidalgo: Embarazada, ¿sabías que la vacuna contra la #Influenza no te hace daño y mucho menos a tu bebé? Te la puedes aplicar en…","Twitter for iPhone",,,,FALSE,TRUE,0,20,"Influenza",,,,,,,,,,,,,"x278219783","Salud_Hidalgo","es",,,"x969713549844066305","Embarazada, ¿sabías que la vacuna contra la #Influenza no te hace daño y mucho menos a tu bebé? Te la puedes aplicar en las unidades de salud, es segura y gratuita.
No dejes pasar más tiempo, recuerda que aún te la puedes aplicar sin consecuencias que lamentar.
#YaMeVacuné ¿Y tu? https://t.co/glxB8f7obB",,,,,,,,,
"x969918440596295680",2018-03-03 12:52:31,"x45478814","bactiman63","Influenza virus in the eye https://t.co/Zt4GL9SEEw","Facebook",,,,FALSE,FALSE,1,1,,,"fb.me/8qCxes03a","https://t.co/Zt4GL9SEEw","https://fb.me/8qCxes03a",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969917969269710848",2018-03-03 12:50:38,"x957650835739115520","patyramirez_13","RT @Salud_Hidalgo: Embarazada, ¿sabías que la vacuna contra la #Influenza no te hace daño y mucho menos a tu bebé? Te la puedes aplicar en…","Twitter for Android",,,,FALSE,TRUE,0,20,"Influenza",,,,,,,,,,,,,"x278219783","Salud_Hidalgo","es",,,"x969713549844066305","Embarazada, ¿sabías que la vacuna contra la #Influenza no te hace daño y mucho menos a tu bebé? Te la puedes aplicar en las unidades de salud, es segura y gratuita.
No dejes pasar más tiempo, recuerda que aún te la puedes aplicar sin consecuencias que lamentar.
#YaMeVacuné ¿Y tu? https://t.co/glxB8f7obB",,,,,,,,,
"x969917808908759040",2018-03-03 12:50:00,"x2707946827","ABLOrgHealth","Drug That Promises to Kill #Flu in a Day Approved in Japan https://t.co/eMJynwxwxI via @WSJ #healthcare #influenza","Twitter Web Client",,,,FALSE,FALSE,0,0,"Flu healthcare influenza",,"wsj.com/articles/drug-…","https://t.co/eMJynwxwxI","https://www.wsj.com/articles/drug-that-promises-to-kill-flu-in-a-day-approved-in-japan-1519387247",,,,,,,,,"x3108351","WSJ","en",,,,,,,,,,,,,
"x969917710770589696",2018-03-03 12:49:37,"x1449352746","GabySosaGuerra","RT @censia_salud: #SabíasQue con el #Lavadodemanos puedes prevenir #enfermedades diarreicas y respiratorias. 

Además, vacúnate contra la #…","Twitter for Android",,,,FALSE,TRUE,0,7,"SabíasQue Lavadodemanos enfermedades",,,,,,,,,,,,,"x574747417","censia_salud","es",,,"x969790973147365376","#SabíasQue con el #Lavadodemanos puedes prevenir #enfermedades diarreicas y respiratorias. 

Además, vacúnate contra la #Influenza https://t.co/ApK9z4Jsar",,,,,,,,,
"x969917415936098304",2018-03-03 12:48:26,"x54972726","elevenbravo138","RT @ZachAJacobson: Jeff Janis would be participating in drills even with the influenza. No excuse. https://t.co/pQm37d4Vbc","Twitter for iPhone",,,,FALSE,TRUE,0,3,,,"twitter.com/rapsheet/statu…","https://t.co/pQm37d4Vbc","https://twitter.com/rapsheet/status/969772281164632064",,,,,,,,,"x2983547556","ZachAJacobson","en",,,"x969772941163487232","Jeff Janis would be participating in drills even with the influenza. No excuse. https://t.co/pQm37d4Vbc",,,,,,,,,
"x969914504673988608",2018-03-03 12:36:52,"x2305290300","Wetzel125","RT @NBCNews: FLU SEASON IS NOT OVER YET: Three states had minimal influenza activity, but illnesses are still widespread across much of the…","Twitter for iPhone",,,,FALSE,TRUE,0,65,,,,,,,,,,,,,,"x14173315","NBCNews","en",,,"x969770735450443776","FLU SEASON IS NOT OVER YET: Three states had minimal influenza activity, but illnesses are still widespread across much of the country. 

Read more: https://t.co/xP2StZwpl1 https://t.co/ockVU4SGlc",,,,,,,,,
"x969912824767098880",2018-03-03 12:30:12,"x82205191","Projectpaws","If you're worried about canine influenza, here's a good read. https://t.co/9BhIVphEtu","Hootsuite",,,,FALSE,FALSE,1,0,,,"ow.ly/ucOp30iHz1l","https://t.co/9BhIVphEtu","http://ow.ly/ucOp30iHz1l",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969912169780432896",2018-03-03 12:27:36,"x873293229977948160","davideangeletti","RT @profvrr: There is growing evidence that various human and avian #influenza viruses can enter the body via the eye - by @GertrudRey at v…","Twitter for Android",,,,FALSE,TRUE,0,16,"influenza",,,,,,,,,,,,,"x14095644 397684522","profvrr GertrudRey","en",,,"x969543160333590529","There is growing evidence that various human and avian #influenza viruses can enter the body via the eye - by @GertrudRey at virology blog https://t.co/MWnF3n3qGg #virus",,,,,,,,,
"x969910530398973952",2018-03-03 12:21:05,"x825857793248866306","_C9_H13_NO3","RT @NEJM: Correspondence: Influenza Season and ARDS after Cardiac Surgery https://t.co/8DIi0jJZoW #FluSeason https://t.co/9EtNyp2M0H","Twitter Lite",,,,FALSE,TRUE,0,24,"FluSeason",,"nej.md/2FhDzk0","https://t.co/8DIi0jJZoW","http://nej.md/2FhDzk0","http://pbs.twimg.com/media/DWo3sOCU8AYlymx.jpg","https://t.co/9EtNyp2M0H","https://twitter.com/NEJM/status/966646304758693888/photo/1","photo","http://pbs.twimg.com/media/DWo3sOCU8AYlymx.jpg","https://t.co/9EtNyp2M0H","https://twitter.com/NEJM/status/966646304758693888/photo/1",,"x25950355","NEJM","en",,,"x966646304758693888","Correspondence: Influenza Season and ARDS after Cardiac Surgery https://t.co/8DIi0jJZoW #FluSeason https://t.co/9EtNyp2M0H",,,,,,,,,
"x969910047366090752",2018-03-03 12:19:10,"x915365605976494080","_Hosempresonno_","@MicheleC87 @GruppoEsperti Io so che hamsik non giocherà per un'influenza, ma è stato comunque convocato","Twitter Lite","x969873453779124224","x326150056","MicheleC87",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x326150056 364961513","MicheleC87 GruppoEsperti","it",,,,,,,,,,,,,
"x969909611275931650",2018-03-03 12:17:26,"x925112821263847429","Pamallergy","RT @VanessaCDucas: With minute amount of egg protein found in MMR and Influenza vaccines (&lt;1microg ovalbumin), they can be provided to anyo…","Twitter for iPhone",,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,"x35664241","VanessaCDucas","en",,,"x969636840557989890","With minute amount of egg protein found in MMR and Influenza vaccines (&lt;1microg ovalbumin), they can be provided to anyone, regardless of egg allergy history/status #HeardAtAAAAI2018 #AAAAIWAO18",,,,,,,,,
"x969909000656470016",2018-03-03 12:15:00,"x78113226","NHF_Magazine","#Sponsored; A new generation of protection against influenza A virus in swine
https://t.co/F6ynXy4dPD","TweetDeck",,,,FALSE,FALSE,0,0,"Sponsored",,"nationalhogfarmer.com/animal-health/…","https://t.co/F6ynXy4dPD","http://www.nationalhogfarmer.com/animal-health/new-generation-protection-against-influenza-virus-swine?NL=NHF-001&Issue=NHF-001_20180302_NHF-001_192&sfvc4enews=42&cl=article_7&elqTrack=true",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969906814656679936",2018-03-03 12:06:19,"x793102627978477568","SOCCA_CritCare","RT @NEJM: Correspondence: Influenza Season and ARDS after Cardiac Surgery https://t.co/8DIi0jJZoW #FluSeason https://t.co/9EtNyp2M0H","Twitter for Android",,,,FALSE,TRUE,0,24,"FluSeason",,"nej.md/2FhDzk0","https://t.co/8DIi0jJZoW","http://nej.md/2FhDzk0","http://pbs.twimg.com/media/DWo3sOCU8AYlymx.jpg","https://t.co/9EtNyp2M0H","https://twitter.com/NEJM/status/966646304758693888/photo/1","photo","http://pbs.twimg.com/media/DWo3sOCU8AYlymx.jpg","https://t.co/9EtNyp2M0H","https://twitter.com/NEJM/status/966646304758693888/photo/1",,"x25950355","NEJM","en",,,"x966646304758693888","Correspondence: Influenza Season and ARDS after Cardiac Surgery https://t.co/8DIi0jJZoW #FluSeason https://t.co/9EtNyp2M0H",,,,,,,,,
"x969906527313252352",2018-03-03 12:05:10,"x1350586392","sandraB03360202","RT @Osirisdleon: La cifra de muertos en Puerto Rico por influenza subió a 5, aunque los contagios mostraron un descenso por segunda semana…","Twitter Web Client",,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,"x456161896","Osirisdleon","es",,,"x969807782424739840","La cifra de muertos en Puerto Rico por influenza subió a 5, aunque los contagios mostraron un descenso por segunda semana consecutiva. https://t.co/EzhTLmfqkn",,,,,,,,,
"x969904553880518656",2018-03-03 11:57:20,"x48506572","PerlaCastro","RT @NBCNews: FLU SEASON IS NOT OVER YET: Three states had minimal influenza activity, but illnesses are still widespread across much of the…","Twitter for iPhone",,,,FALSE,TRUE,0,65,,,,,,,,,,,,,,"x14173315","NBCNews","en",,,"x969770735450443776","FLU SEASON IS NOT OVER YET: Three states had minimal influenza activity, but illnesses are still widespread across much of the country. 

Read more: https://t.co/xP2StZwpl1 https://t.co/ockVU4SGlc",,,,,,,,,
"x969904098073038848",2018-03-03 11:55:31,"x286966871","_victoriaharris","RT @Shasta77777: Just reported on the radio that there were 17 more pediatric deaths last week due to influenza. Yet the @CDCgov wishes to…","Twitter for iPhone",,,,FALSE,TRUE,0,14,,,,,,,,,,,,,,"x382513323 146569971","Shasta77777 CDCgov","en",,,"x969695249541943296","Just reported on the radio that there were 17 more pediatric deaths last week due to influenza. Yet the @CDCgov wishes to focus on the media manufactured fake opiate “crisis” that doesn’t exist. What’s wrong with this picture? 

@CDCDirector @DebHouryCDC 
#shareourpain",,,,,,,,,
"x969903269739888640",2018-03-03 11:52:14,"x827494367346696192","mmh___8","<U+0635><U+062F><U+0627><U+0639> Headache
<U+0627><U+0644><U+062A><U+0647><U+0627><U+0628> <U+0627><U+0644><U+0643><U+0628><U+062F> hepatitis
<U+0625><U+0646><U+0641><U+0644><U+0648><U+0646><U+0632><U+0627> influenza, flu
<U+0648><U+0631><U+0645>tumor
<U+0639><U+062F><U+0648><U+0649> infection
<U+0637><U+0641><U+062D> <U+062C><U+0644><U+062F><U+064A> rash
<U+0642><U+0635><U+0648><U+0631> <U+0627><U+0644><U+0643><U+0644><U+0649> renal failure
<U+0633><U+0645><U+0627><U+0639><U+0629> <U+0627><U+0644><U+0637><U+0628><U+064A><U+0628> stethoscope
<U+0645><U+0639><U+062F><U+0629> stomach
<U+0633><U+0643><U+062A><U+0629> <U+062F><U+0645><U+0627><U+063A><U+064A><U+0629> stroke
<U+0623><U+0648><U+0631><U+062F><U+0629> veins
<U+0631><U+0634><U+062D> Runny nose
<U+064A><U+0639><U+0637><U+0633> To sneeze
<U+0627><U+0644><U+062A><U+0646><U+0641><U+0633> Breathing","Twitter for iPhone","x969903146293178370","x827494367346696192","mmh___8",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"und",,,,,,,,,,,,,
"x969903021281988609",2018-03-03 11:51:14,"x2843653551","LaVieAgricole","8 500 canards euthanasiés dans les Deux-Sèvres: Quelques 8 500 canards vont être euthanasiés dans un élevage des Deux-Sèvres où un virus de l'influenza aviaire a été dépisté, a annoncé vendredi la ... https://t.co/ZIEvHWAKrd #agrisalon","IFTTT",,,,FALSE,FALSE,0,0,"agrisalon",,"dlvr.it/QJYyvD","https://t.co/ZIEvHWAKrd","http://dlvr.it/QJYyvD",,,,,,,,,,,"fr",,,,,,,,,,,,,
"x969901809014857730",2018-03-03 11:46:25,"x34877825","reversechapter","RT @Shasta77777: Just reported on the radio that there were 17 more pediatric deaths last week due to influenza. Yet the @CDCgov wishes to…","Twitter Web Client",,,,FALSE,TRUE,0,14,,,,,,,,,,,,,,"x382513323 146569971","Shasta77777 CDCgov","en",,,"x969695249541943296","Just reported on the radio that there were 17 more pediatric deaths last week due to influenza. Yet the @CDCgov wishes to focus on the media manufactured fake opiate “crisis” that doesn’t exist. What’s wrong with this picture? 

@CDCDirector @DebHouryCDC 
#shareourpain",,,,,,,,,
"x969900184204431360",2018-03-03 11:39:58,"x903356365346926594","UDSDPupilServ","RT @PennsylvaniaGov: <f0><U+009F><U+0093><U+00A2> @PAHealthDept is holding 65 free flu vaccine clinics across PA throughout March. Find a clinic near you <U+27A1><U+FE0F> https://t…","Twitter for iPhone",,,,FALSE,TRUE,0,12,,,,,,,,,,,,,,"x3762413663 3218464527","PennsylvaniaGov PAHealthDept","en",,,"x969273120304586754","<f0><U+009F><U+0093><U+00A2> @PAHealthDept is holding 65 free flu vaccine clinics across PA throughout March. Find a clinic near you <U+27A1><U+FE0F> https://t.co/3GNDLaHMd8 https://t.co/3zDnMgMLK5",,,,,,,,,
"x969898367169024000",2018-03-03 11:32:45,"x3187200021","Global_Compose","Sample Research Proposal paper on Influenza Vaccines https://t.co/Eg0uIDsXBe","Tweet Old Post",,,,FALSE,FALSE,0,0,,,"rviv.ly/Imy54z","https://t.co/Eg0uIDsXBe","http://rviv.ly/Imy54z",,,,,,,,,,,"es",,,,,,,,,,,,,
"x969897767584915456",2018-03-03 11:30:22,"x249024044","biskits_n_gravy","RT @ASMicrobiology: How does influenza jump between species? A roundup of @JVirology reports looking at host adaptation, on mBiosphere: htt…","Twitter for iPhone",,,,FALSE,TRUE,0,52,,,,,,,,,,,,,,"x285165232 3853074935","ASMicrobiology JVirology","en",,,"x967783844345769989","How does influenza jump between species? A roundup of @JVirology reports looking at host adaptation, on mBiosphere: https://t.co/ziuuI7iSmR https://t.co/rvnOISwTe2",,,,,,,,,
"x969897455985639425",2018-03-03 11:29:07,"x781005050919391232","LungOmics","Inhibition of Avian Influenza A Virus Replication in Human Cells by Host Restriction Factor TUFM Is Correlated with Autophagy. https://t.co/SAzl6DxZ0x","dlvr.it",,,,FALSE,FALSE,0,0,,,"dlvr.it/QJYvY0","https://t.co/SAzl6DxZ0x","http://dlvr.it/QJYvY0",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969895089907609602",2018-03-03 11:19:43,"x43730427","sandoly","RT @thelonevirologi: #Influenza in the USA: Age distribution of cases per EW https://t.co/WH1psb75lX","Twitter Web Client",,,,FALSE,TRUE,0,1,"Influenza",,,,,"http://pbs.twimg.com/media/DXVLTUkVoAA0o7z.jpg","https://t.co/WH1psb75lX","https://twitter.com/thelonevirologi/status/969764126875676672/photo/1","photo","http://pbs.twimg.com/media/DXVLTUkVoAA0o7z.jpg http://pbs.twimg.com/media/DXVLUHXUMAAjOT5.jpg http://pbs.twimg.com/media/DXVLU5IU0AAqCF0.jpg","https://t.co/WH1psb75lX https://t.co/WH1psb75lX https://t.co/WH1psb75lX","https://twitter.com/thelonevirologi/status/969764126875676672/photo/1 https://twitter.com/thelonevirologi/status/969764126875676672/photo/1 https://twitter.com/thelonevirologi/status/969764126875676672/photo/1",,"x2414645220","thelonevirologi","en",,,"x969764126875676672","#Influenza in the USA: Age distribution of cases per EW https://t.co/WH1psb75lX",,,,,,,,,
"x969895041589305344",2018-03-03 11:19:32,"x43730427","sandoly","RT @thelonevirologi: Human #Influenza in the USA: data per EW (EW 39-08) per season; Influenza B cases increasing starting 2011-2012 season…","Twitter Web Client",,,,FALSE,TRUE,0,2,"Influenza",,,,,,,,,,,,,"x2414645220","thelonevirologi","en",,,"x969760794450767872","Human #Influenza in the USA: data per EW (EW 39-08) per season; Influenza B cases increasing starting 2011-2012 season https://t.co/gpBTgo5FaX",,,,,,,,,
"x969894980973223936",2018-03-03 11:19:17,"x43730427","sandoly","RT @thelonevirologi: Human #Influenza in the USA v. Europe: for EW 08/2018, In Europe, 38% of cases are Influenza A (USA: 51%), 61% Influen…","Twitter Web Client",,,,FALSE,TRUE,0,1,"Influenza",,,,,,,,,,,,,"x2414645220","thelonevirologi","it",,,"x969759871963889664","Human #Influenza in the USA v. Europe: for EW 08/2018, In Europe, 38% of cases are Influenza A (USA: 51%), 61% Influenza B (USA: 48%) (data per @ECDC_Flu and @CDCgov) https://t.co/8ATZmyNmfH",,,,,,,,,
"x969890111587536896",2018-03-03 10:59:56,"x946189411523465216","garland_cyndi","RT @Shasta77777: Just reported on the radio that there were 17 more pediatric deaths last week due to influenza. Yet the @CDCgov wishes to…","Twitter for iPad",,,,FALSE,TRUE,0,14,,,,,,,,,,,,,,"x382513323 146569971","Shasta77777 CDCgov","en",,,"x969695249541943296","Just reported on the radio that there were 17 more pediatric deaths last week due to influenza. Yet the @CDCgov wishes to focus on the media manufactured fake opiate “crisis” that doesn’t exist. What’s wrong with this picture? 

@CDCDirector @DebHouryCDC 
#shareourpain",,,,,,,,,
"x969888607598149632",2018-03-03 10:53:58,"x249359235","Rosalbita62","RT @censia_salud: #SabíasQue con el #Lavadodemanos puedes prevenir #enfermedades diarreicas y respiratorias. 

Además, vacúnate contra la #…","Twitter for iPhone",,,,FALSE,TRUE,0,7,"SabíasQue Lavadodemanos enfermedades",,,,,,,,,,,,,"x574747417","censia_salud","es",,,"x969790973147365376","#SabíasQue con el #Lavadodemanos puedes prevenir #enfermedades diarreicas y respiratorias. 

Además, vacúnate contra la #Influenza https://t.co/ApK9z4Jsar",,,,,,,,,
"x969886476254277634",2018-03-03 10:45:30,"x43326045","agargmd","So... this is interesting. No one is talking about it. Small study shows increased virus RNA shedding amongst vaccine recipients! Deserves further study.
#Influenza #Flu
https://t.co/QX1jnVfl7Y","Twitter Web Client",,,,FALSE,FALSE,1,0,"Influenza Flu",,"ncbi.nlm.nih.gov/pubmed/?term=W…","https://t.co/QX1jnVfl7Y","https://www.ncbi.nlm.nih.gov/pubmed/?term=We+screened+355+symptomatic+volunteers+with+acute+respiratory+illness+and+report+142+cases",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969883838401871872",2018-03-03 10:35:01,"x6477792","LuisB","RT @UFExplore: A #UFResearch team has created the first air sampler that can consistently capture the influenza virus, making it up to 100…","Twitter for Android",,,,FALSE,TRUE,0,7,"UFResearch",,,,,,,,,,,,,"x103072142","UFExplore","en",,,"x969686792596344832","A #UFResearch team has created the first air sampler that can consistently capture the influenza virus, making it up to 100 times more effective than existing samplers. https://t.co/9UbEkSAdpi https://t.co/sdogSN6NIQ",,,,,,,,,
"x969882151192678400",2018-03-03 10:28:19,"x1319616440","GildaTachedjian","RT @profvrr: There is growing evidence that various human and avian #influenza viruses can enter the body via the eye - by @GertrudRey at v…","Twitter for iPad",,,,FALSE,TRUE,0,16,"influenza",,,,,,,,,,,,,"x14095644 397684522","profvrr GertrudRey","en",,,"x969543160333590529","There is growing evidence that various human and avian #influenza viruses can enter the body via the eye - by @GertrudRey at virology blog https://t.co/MWnF3n3qGg #virus",,,,,,,,,
"x969881189942267904",2018-03-03 10:24:29,"x57754861","midiamexico","¿Qué es la influenza aviar? 
  https://t.co/W1GMQNvm2Q","Twitter Web Client",,,,FALSE,FALSE,0,0,,,"youtube.com/watch?v=509D0R…","https://t.co/W1GMQNvm2Q","https://www.youtube.com/watch?v=509D0RPQ5A8",,,,,,,,,,,"es",,,,,,,,,,,,,
"x969880891261628416",2018-03-03 10:23:18,"x2821333299","aliciahurta3","Intensifican campaña de vacunación contra influenza y Rickettsia en Ciudad Juárez, Chihuahua https://t.co/Vs3fMhmBJf","IFTTT",,,,FALSE,FALSE,0,0,,,,,,"http://pbs.twimg.com/media/DXW1iB-X0AAKewT.jpg","https://t.co/Vs3fMhmBJf","https://twitter.com/aliciahurta3/status/969880891261628416/photo/1","photo","http://pbs.twimg.com/media/DXW1iB-X0AAKewT.jpg","https://t.co/Vs3fMhmBJf","https://twitter.com/aliciahurta3/status/969880891261628416/photo/1",,,,"es",,,,,,,,,,,,,
"x969877621457682432",2018-03-03 10:10:19,"x57754861","midiamexico","INFLUENZA AVIAR: la implementación de una estrategia de vigilancia basada en riesgo, posibilitó ulterior perfeccionamiento del sistema de vigilancia activa
https://t.co/hAOir30B8Y #influenzaaviar #virusinfluenzaaviar #laredmidia https://t.co/UgtK2GUXfp","Twitter Web Client",,,,FALSE,FALSE,2,1,"influenzaaviar virusinfluenzaaviar laredmidia",,"redmidia.com/notas/4041/sis…","https://t.co/hAOir30B8Y","http://redmidia.com/notas/4041/sistema-vigilancia-activa-influenza-aviar-cuba","http://pbs.twimg.com/media/DXWyflbVMAAp4aA.jpg","https://t.co/UgtK2GUXfp","https://twitter.com/midiamexico/status/969877621457682432/photo/1","photo","http://pbs.twimg.com/media/DXWyflbVMAAp4aA.jpg","https://t.co/UgtK2GUXfp","https://twitter.com/midiamexico/status/969877621457682432/photo/1",,,,"es",,,,,,,,,,,,,
"x969876552593928192",2018-03-03 10:06:04,"x2438202151","DohertyTA","RT @PennNursing: @Penn_Bateshx for the study of the history of #nursing and #PennNursing are prominently included in the story ‘Plagued by…","Twitter for iPhone",,,,FALSE,TRUE,0,4,"nursing PennNursing",,,,,,,,,,,,,"x35011605 3119141535","PennNursing Penn_Bateshx","en",,,"x968182885248323584","@Penn_Bateshx for the study of the history of #nursing and #PennNursing are prominently included in the story ‘Plagued by the Flu: Managing Influenza in 1918 https://t.co/eCaWk867H1 https://t.co/UcqrisPoBq",,,,,,,,,
"x969875239034408960",2018-03-03 10:00:51,"x325571304","EINH1N1News","2nd virus strain in air as influenza cases peak https://t.co/dgTthjd5w2","EIN News Publisher",,,,FALSE,FALSE,0,0,,,"s.einnews.com/4cmt9ENR1z","https://t.co/dgTthjd5w2","http://s.einnews.com/4cmt9ENR1z",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969873996459184128",2018-03-03 09:55:54,"x818624813149421568","CrazyCatLadyFL","RT @NBCNews: FLU SEASON IS NOT OVER YET: Three states had minimal influenza activity, but illnesses are still widespread across much of the…","Twitter Web Client",,,,FALSE,TRUE,0,65,,,,,,,,,,,,,,"x14173315","NBCNews","en",,,"x969770735450443776","FLU SEASON IS NOT OVER YET: Three states had minimal influenza activity, but illnesses are still widespread across much of the country. 

Read more: https://t.co/xP2StZwpl1 https://t.co/ockVU4SGlc",,,,,,,,,
"x969867515995344896",2018-03-03 09:30:09,"x3436850609","lbodk","RT @Kingwood247ER: You may be wondering, what is the difference between an upper respiratory infection also known as the common cold and in…","Twitter Web Client",,,,FALSE,TRUE,0,3,,,,,,,,,,,,,,"x939573554374463488","Kingwood247ER","en",,,"x969654580748406785","You may be wondering, what is the difference between an upper respiratory infection also known as the common cold and influenza? Here are some hints on how to answer ""does my child have the #flu?"" #kingwood247ER #Kingwood #Humble #Atascocita https://t.co/ODHzrMTF7k https://t.co/d6yB92eglR",,,,,,,,,
"x969867367877611520",2018-03-03 09:29:34,"x913733796784041985","SciTechnol1","# The Establishment of Realtime Fluorescent Quantitative Polymerase chain reaction (PCR) for Detection of Highly Pathogenic Avian Influenza Virus Subtype H5N1 https://t.co/nsLzeRC69e","WordPress.com",,,,FALSE,FALSE,0,0,,,"scitechnoljournals.wordpress.com/2018/03/03/the…","https://t.co/nsLzeRC69e","https://scitechnoljournals.wordpress.com/2018/03/03/the-establishment-of-realtime-fluorescent-quantitative-polymerase-chain-reaction-pcr-for-detection-of-highly-pathogenic-avian-influenza-virus-subtype-h5n1-2/",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969866043274530817",2018-03-03 09:24:18,"x810009","turnkit","RT @UChicagoMed: Researchers at the University of Chicago have created models that predict the spread of influenza throughout the United St…","Twitter Web Client",,,,FALSE,TRUE,0,17,,,,,,,,,,,,,,"x243224758","UChicagoMed","en",,,"x968540802396905472","Researchers at the University of Chicago have created models that predict the spread of influenza throughout the United States each year.
https://t.co/YwYvC5ngiw https://t.co/CCnB6ODSfo",,,,,,,,,
"x969866009476784128",2018-03-03 09:24:10,"x423030763","arielahh","I can feel it goodnight world goodnight influenza","Twitter for iPhone","x969857665663987712","x423030763","arielahh",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x969864666968215553",2018-03-03 09:18:50,"x177884221","Kolt4JC","The Childhood of Divinity's Living Soul, Abhors Affluenza Influenza.
#SoulsTruthPromises","Facebook",,,,FALSE,FALSE,0,0,"SoulsTruthPromises",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x969863558216540160",2018-03-03 09:14:26,"x255127533","sportsuzie1974","RT @HelenBranswell: So influenza's grip on the US is truly loosening -- activity starting to plunge. Not surprising given how high the peak…","Twitter for iPhone",,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,"x28838219","HelenBranswell","en",,,"x969614974975926273","So influenza's grip on the US is truly loosening -- activity starting to plunge. Not surprising given how high the peak was this year (red line).
BUT... https://t.co/ARo60tB6CT",,,,,,,,,
"x969863210718216192",2018-03-03 09:13:03,"x620535909","Childrensheal","Managed Care Considerations and Economic Implications of Vaccination Practices - https://t.co/GIdCAO8HOC Managed Markets Network https://t.co/dMrc7IBFcb","dlvr.it",,,,FALSE,FALSE,1,0,,,"AJMC.com dlvr.it/QJYKJH","https://t.co/GIdCAO8HOC https://t.co/dMrc7IBFcb","http://AJMC.com http://dlvr.it/QJYKJH",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969856616970452992",2018-03-03 08:46:51,"x1337672149","H7N9Influenza","RT @Laurie_Garrett: According to @CDCFlu the latest period for which data is compiled (Feb18-24) shows #flu downturn, but don't relax yet.…","Flamingo for Android",,,,FALSE,TRUE,0,11,"flu",,,,,,,,,,,,,"x299273962 16616061","Laurie_Garrett CDCFlu","en",,,"x969707023830011904","According to @CDCFlu the latest period for which data is compiled (Feb18-24) shows #flu downturn, but don't relax yet. 49 out of 54 US jurisdictions show widespread flu &amp; it has killed 114 children. Moreover, A Influenza is down but B is ^ing.

https://t.co/5HMfKun1B0 https://t.co/yI8fZOeCIp",,,,,,,,,
